Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Age,Location,RoadRail,Amenities,Garage,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Pool Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
983,923275040,85,RL,68.0,9101.0,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,3,6,1097.0,1,0.0,0.0,1097.0,GasA,5,1,SBrkr,1110.0,0.0,0.0,1110.0,1,0,1,0,1,1,4,4,8,1,3,2,1978,1,2,602.0,3,3,Y,303.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2009,WD ,165500.0,43,3,0,0,1,12,12,9,4,3,0.0,0,6,1097.0
1325,902406090,50,RM,81.0,12150.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,5,0,FuseF,1050.0,745.0,0.0,1795.0,0,0,2,0,4,1,3,7,8,0,0,2,1954,3,1,352.0,2,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2008,WD ,131500.0,67,1,0,0,1,9,9,6,3,0,0.0,0,1,0.0
1378,905102170,20,RL,70.0,11200.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,906.0,1,0.0,134.0,1040.0,GasA,5,1,SBrkr,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,3,5,8,0,0,6,1965,3,1,384.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,2008,WD ,129500.0,56,1,0,0,1,9,9,9,3,0,0.0,0,3,906.0
1537,909281110,70,RL,100.0,9670.0,Pave,0,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,1,2,210.0,1,0.0,398.0,608.0,GasA,3,1,SBrkr,983.0,890.0,0.0,1873.0,0,0,1,1,4,1,3,9,8,2,4,6,1935,1,2,786.0,2,3,Y,0.0,0.0,207.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,257076.0,71,3,0,0,1,9,6,6,3,8,0.0,1,2,210.0
905,909101140,50,RL,60.0,10998.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,408.0,4,420.0,156.0,984.0,GasA,5,1,SBrkr,984.0,620.0,0.0,1604.0,0,0,2,0,3,1,3,6,6,0,0,6,1977,3,2,660.0,3,3,Y,0.0,68.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2009,WD ,117000.0,61,1,0,0,1,9,9,9,3,0,0.0,0,8,828.0
1532,909275050,70,RL,60.0,7200.0,Pave,0,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,3,1,SBrkr,851.0,651.0,0.0,1502.0,0,0,1,1,3,1,3,6,8,1,4,2,1931,2,1,270.0,3,3,P,0.0,0.0,112.0,0.0,0.0,0.0,0,2,0,0.0,2,2008,WD ,149000.0,21,2,0,0,1,6,12,9,3,4,0.0,1,1,0.0
132,534475100,20,RL,80.0,9920.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354.0,2,290.0,412.0,1056.0,GasA,3,1,SBrkr,1063.0,0.0,0.0,1063.0,1,0,1,0,3,1,3,6,8,0,0,2,1954,2,1,280.0,3,3,Y,0.0,0.0,164.0,0.0,0.0,0.0,0,2,0,0.0,2,2010,WD ,128000.0,67,1,0,0,1,9,9,9,3,0,0.0,0,6,644.0
1078,528188090,160,RL,36.0,2448.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,1,SBrkr,764.0,862.0,0.0,1626.0,0,0,2,1,2,1,4,6,8,0,0,4,2003,2,2,474.0,3,3,Y,0.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,2008,WD ,155000.0,17,3,0,0,1,12,12,9,4,0,0.0,2,1,0.0
2511,533221080,160,FV,68.0,2998.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,353.0,1,0.0,403.0,756.0,GasA,5,1,SBrkr,768.0,756.0,0.0,1524.0,0,0,2,1,2,1,4,4,8,0,0,6,2000,3,2,440.0,3,3,Y,0.0,32.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2006,WD ,166000.0,21,3,0,0,1,12,12,9,4,0,0.0,2,6,353.0
912,909250220,50,RL,65.0,7804.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,1,4,622.0,1,0.0,500.0,1122.0,GasA,3,1,SBrkr,1328.0,653.0,0.0,1981.0,1,0,2,0,4,1,4,7,6,2,3,6,1981,3,2,576.0,3,3,Y,431.0,44.0,0.0,0.0,0.0,0.0,0,2,0,0.0,12,2009,WD ,135000.0,71,1,0,0,1,9,9,9,4,6,0.0,0,4,622.0
2351,527356020,60,RL,80.0,16692.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,4,790.0,2,469.0,133.0,1392.0,GasA,3,1,SBrkr,1392.0,1392.0,0.0,2784.0,1,0,3,1,5,1,4,12,8,2,3,2,1978,2,2,564.0,3,3,Y,0.0,112.0,0.0,0.0,440.0,519.0,1,2,5,2000.0,7,2006,WD ,250000.0,43,2,1,0,1,9,12,9,4,6,519.0,3,8,1259.0
330,923226250,160,RM,21.0,1476.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,6,176.0,1,0.0,370.0,546.0,GasA,5,1,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,3,5,8,0,0,0,1980,0,0,0.0,0,0,Y,200.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,2010,WD ,76000.0,51,2,0,0,0,9,9,0,3,0,0.0,1,6,176.0
2586,535305120,20,RL,75.0,10170.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,216.0,216.0,GasA,3,1,SBrkr,1575.0,0.0,0.0,1575.0,0,0,1,1,2,1,4,5,8,1,4,2,1951,3,2,400.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2006,WD ,155000.0,70,2,0,0,1,9,9,9,4,4,0.0,1,1,0.0
224,905106140,60,RL,80.0,9364.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,1,SBrkr,663.0,689.0,0.0,1352.0,0,0,1,1,4,1,3,7,8,0,0,2,1969,1,1,299.0,3,3,Y,379.0,36.0,0.0,0.0,0.0,0.0,0,2,0,0.0,3,2010,WD ,158000.0,52,3,0,0,1,9,9,9,3,0,0.0,1,5,371.0
98,533212020,160,FV,24.0,2544.0,Pave,2,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,42.0,190.0,600.0,GasA,5,1,SBrkr,600.0,600.0,0.0,1200.0,1,0,2,1,2,1,4,4,8,0,0,6,2004,2,2,480.0,3,3,Y,0.0,172.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,2010,WD ,149500.0,16,3,0,0,1,12,12,9,4,0,0.0,2,30,410.0
2565,534479300,20,RL,82.0,9888.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,1,FuseA,936.0,0.0,0.0,936.0,0,0,1,0,2,1,3,5,8,0,0,2,1954,3,1,240.0,3,3,Y,0.0,0.0,160.0,0.0,0.0,0.0,0,2,0,0.0,3,2006,WD ,121000.0,46,3,0,0,1,12,9,9,3,0,0.0,0,4,486.0
1934,535304170,20,RL,68.0,7942.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,3,1,FuseF,1040.0,0.0,0.0,1040.0,0,1,1,0,3,1,3,6,8,0,0,2,1953,1,1,293.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6,2007,WD ,136000.0,68,3,0,0,1,9,9,9,3,0,0.0,0,15,1040.0
997,527107010,60,RL,68.0,15038.0,Pave,0,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,1,SBrkr,916.0,720.0,0.0,1636.0,0,0,2,1,3,1,3,7,8,1,3,2,1996,1,2,386.0,3,3,Y,168.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2008,WD ,173000.0,25,2,0,0,1,9,12,9,3,3,0.0,2,3,138.0
64,528382020,60,RL,92.0,11764.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164.0,1106.0,0.0,2270.0,0,0,2,1,4,1,4,9,8,1,4,2,1999,1,3,671.0,3,3,Y,132.0,57.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2010,WD ,290000.0,14,4,0,0,1,12,12,9,4,4,0.0,2,6,524.0
1799,528458130,60,FV,75.0,9000.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184.0,1426.0,0.0,2610.0,0,0,2,1,4,1,5,11,8,1,4,4,2007,1,2,550.0,3,3,Y,208.0,364.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,2007,New,303477.0,14,4,0,0,1,12,12,9,5,4,0.0,2,6,64.0
230,905109170,20,RL,68.0,20062.0,Pave,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483.0,0.0,0.0,1483.0,1,0,1,1,1,1,3,4,8,2,3,2,1977,2,2,690.0,3,3,Y,496.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2010,WD ,270000.0,20,4,0,0,1,16,12,9,3,6,0.0,1,5,1092.0
1295,902109160,50,RM,81.0,7308.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,0,FuseA,960.0,780.0,0.0,1740.0,0,0,1,0,2,1,5,6,8,1,4,6,1920,3,1,225.0,2,2,N,0.0,0.0,236.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,122250.0,71,1,1,0,1,4,9,4,5,4,0.0,0,3,360.0
638,535178120,20,RL,70.0,8750.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,1,FuseA,1382.0,0.0,0.0,1382.0,0,1,1,0,3,1,4,6,8,0,0,2,1955,3,1,350.0,3,3,Y,280.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,7,2009,WD ,153000.0,66,1,0,0,1,9,9,9,4,0,0.0,0,6,655.0
2278,923202134,20,RL,70.0,8402.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120.0,0.0,0.0,1120.0,0,0,1,0,3,1,3,6,8,0,0,0,1980,0,0,0.0,0,0,Y,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0.0,12,2007,New,147000.0,14,1,1,0,0,9,12,0,3,0,0.0,0,5,206.0
2202,909252150,70,RL,63.0,4000.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,1,SBrkr,567.0,531.0,0.0,1098.0,1,0,1,0,2,1,3,5,8,1,4,6,1930,3,1,216.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,6,2007,WD ,148500.0,26,4,0,0,1,9,12,9,3,4,0.0,0,6,246.0
2833,908188150,160,RM,32.0,3363.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,1,SBrkr,976.0,732.0,0.0,1708.0,0,0,2,0,3,1,4,7,4,0,0,6,2004,3,2,380.0,3,3,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2006,WD ,130000.0,17,2,0,0,1,12,12,9,4,0,0.0,0,1,0.0
1707,528150040,20,RL,94.0,13615.0,Pave,0,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802.0,0.0,0.0,1802.0,0,0,2,1,3,1,5,7,8,1,4,2,2006,1,3,843.0,3,3,Y,158.0,105.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,WD ,372000.0,15,4,0,0,1,15,15,9,5,4,0.0,2,1,0.0
2428,528228565,120,RL,43.0,3013.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506.0,0.0,0.0,1506.0,0,0,2,0,2,1,4,6,8,1,4,2,2005,1,2,440.0,3,3,Y,142.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2006,WD ,213490.0,16,3,0,0,1,12,12,9,4,4,0.0,0,6,16.0
242,905453080,20,RL,44.0,17485.0,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,1,SBrkr,1508.0,0.0,0.0,1508.0,1,0,1,0,1,1,4,5,8,2,3,2,2009,2,2,572.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2010,Con,308030.0,11,3,0,0,1,12,12,9,4,6,0.0,0,6,1346.0
1564,914453045,20,RL,68.0,23730.0,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,1,SBrkr,2032.0,0.0,0.0,2032.0,1,0,3,0,3,1,4,7,8,0,0,2,1996,1,3,786.0,3,3,Y,0.0,46.0,192.0,0.0,0.0,0.0,0,0,0,0.0,9,2008,WD ,300000.0,24,3,0,0,1,12,15,9,4,0,0.0,0,6,700.0
2613,535403150,20,RL,79.0,8910.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,1,SBrkr,1194.0,0.0,0.0,1194.0,0,1,1,0,3,1,3,6,8,1,2,4,1954,1,2,539.0,3,3,Y,0.0,0.0,192.0,0.0,0.0,0.0,0,0,0,0.0,7,2006,WD ,159500.0,62,2,0,0,1,9,9,9,3,2,0.0,0,5,655.0
2832,908188140,160,RM,24.0,2522.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,SBrkr,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,4,7,4,0,0,6,2004,3,2,380.0,3,3,Y,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2006,WD ,137500.0,17,2,0,0,1,12,12,9,4,0,0.0,0,1,0.0
2459,528439030,20,RL,73.0,8688.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,1,SBrkr,1616.0,0.0,0.0,1616.0,0,0,2,0,3,1,4,7,8,0,0,2,2005,2,3,834.0,3,3,Y,208.0,59.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2006,WD ,232000.0,16,3,0,0,1,12,12,9,4,0,0.0,0,1,0.0
1360,903452025,30,RM,68.0,6291.0,Grvl,0,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,1,SBrkr,768.0,0.0,0.0,768.0,0,0,1,0,1,1,3,4,8,0,0,6,1930,3,2,440.0,3,3,N,0.0,0.0,84.0,0.0,0.0,0.0,0,0,0,0.0,7,2008,WD ,93850.0,71,4,1,0,1,16,9,9,3,0,0.0,0,1,0.0
2723,905200380,30,RL,68.0,17529.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,0,FuseF,872.0,0.0,0.0,872.0,0,0,1,0,2,1,2,5,5,1,4,6,1924,3,1,322.0,2,2,N,0.0,0.0,116.0,0.0,0.0,0.0,0,0,0,0.0,4,2006,WD ,105000.0,71,1,0,0,1,9,9,4,2,4,0.0,0,1,0.0
1350,903235100,30,RM,60.0,6324.0,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,0,SBrkr,520.0,0.0,0.0,520.0,0,0,1,0,1,1,2,4,8,0,0,6,1920,3,1,240.0,2,3,Y,49.0,0.0,87.0,0.0,0.0,0.0,0,0,0,0.0,5,2008,WD ,68500.0,71,1,1,0,1,9,9,6,2,0,0.0,0,1,0.0
136,535106190,90,RL,80.0,11600.0,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,1,FuseA,1105.0,1169.0,0.0,2274.0,0,0,2,0,5,2,3,12,8,0,0,6,1960,3,2,480.0,3,3,Y,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,2010,WD ,154300.0,61,1,1,0,1,9,9,9,6,0,0.0,0,3,443.0
2235,910201050,50,RM,50.0,7288.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,1,SBrkr,936.0,665.0,0.0,1601.0,0,0,2,0,3,1,3,6,8,0,0,0,1980,0,0,0.0,0,0,N,0.0,0.0,0.0,176.0,0.0,0.0,0,0,0,0.0,9,2007,WD ,129850.0,18,4,1,0,0,16,3,0,3,0,0.0,0,1,0.0
1993,902301130,70,RM,35.0,4571.0,Pave,1,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,1,SBrkr,616.0,616.0,0.0,1232.0,0,0,1,0,3,1,3,6,8,0,0,6,1920,3,2,480.0,2,2,Y,280.0,0.0,143.0,0.0,0.0,0.0,0,0,0,0.0,6,2007,WD ,114000.0,71,2,0,0,1,9,9,4,3,0,0.0,0,4,168.0
367,527214050,20,RL,63.0,17423.0,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,1,SBrkr,2234.0,0.0,0.0,2234.0,1,0,2,0,1,1,5,9,8,1,4,2,2009,1,3,1166.0,3,3,Y,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7,2009,New,501837.0,12,4,0,0,1,15,15,9,5,4,0.0,0,6,1904.0
1309,902300215,50,RM,100.0,12665.0,Pave,1,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,1,SBrkr,876.0,540.0,0.0,1416.0,0,0,1,1,4,1,3,7,8,1,4,6,1949,3,3,720.0,3,3,Y,418.0,0.0,194.0,0.0,0.0,0.0,0,0,0,0.0,6,2008,WD ,153900.0,71,3,1,0,1,9,9,9,3,4,0.0,1,1,0.0
402,527425110,20,RL,60.0,9000.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,1,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,3,5,8,0,0,6,1986,3,2,576.0,3,3,Y,200.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,7,2009,WD ,130000.0,15,3,0,0,1,12,9,9,3,0,0.0,0,5,240.0
1592,923203140,120,RM,32.0,4500.0,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,1,SBrkr,1189.0,0.0,0.0,1189.0,1,0,2,0,2,1,3,4,8,0,0,2,1997,2,2,392.0,3,3,Y,0.0,122.0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,2008,WD ,160500.0,24,2,0,0,1,9,15,9,3,0,0.0,0,6,864.0
2409,528186110,120,RL,48.0,6373.0,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,SBrkr,1666.0,0.0,0.0,1666.0,1,0,2,0,2,1,4,6,8,1,4,2,2006,2,2,575.0,3,3,Y,228.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,2006,New,310090.0,15,4,0,0,1,15,20,9,4,4,0.0,0,6,415.0
