Lot Area,Overall Qual,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Age,Location,RoadRail,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
10410.0,3,713.0,1,2,4,20,3,0,12,9,4,4,0,0,1,0.0
10800.0,7,2554.0,1,3,3,23,4,0,12,9,9,3,0,1,1,0.0
13300.0,7,1374.0,2,3,4,17,3,0,12,12,9,4,4,2,6,326.0
9588.0,8,2574.0,2,3,5,14,4,0,12,15,9,5,4,2,1,0.0
2308.0,6,1548.0,2,3,4,45,2,0,9,12,9,4,3,2,5,556.0
13383.0,5,1404.0,2,3,3,21,1,0,9,9,9,3,1,0,4,594.0
9350.0,5,1440.0,1,4,3,57,2,0,9,9,9,3,1,1,5,360.0
9892.0,8,1803.0,2,3,4,26,4,0,16,16,9,4,6,2,12,1625.0
8777.0,5,2200.0,2,4,3,18,2,1,9,9,0,6,0,4,5,1084.0
10541.0,7,2037.0,2,3,4,25,3,0,12,12,9,4,3,2,1,0.0
5940.0,4,896.0,1,2,3,71,2,1,9,0,9,3,0,0,0,368.0
10284.0,4,1281.0,2,1,3,28,1,0,9,9,9,3,0,0,10,1096.0
9660.0,8,1976.0,2,3,4,23,4,0,12,12,9,4,5,2,6,791.0
10179.0,6,1608.0,2,3,3,24,2,0,9,12,9,3,3,2,5,847.0
9533.0,5,1210.0,1,2,3,68,1,0,9,0,9,3,0,1,0,0.0
5830.0,5,1612.0,1,3,3,24,3,1,12,9,9,3,0,1,3,788.0
12099.0,5,1728.0,1,3,3,17,2,0,9,6,9,3,4,0,2,198.0
12665.0,8,2482.0,2,4,4,15,4,0,12,16,9,4,4,2,1,0.0
27650.0,7,2069.0,2,4,4,14,3,0,9,12,9,4,4,0,6,425.0
17600.0,6,1478.0,2,3,3,61,2,0,9,9,9,3,8,0,4,1270.0
7162.0,7,1724.0,2,3,4,17,3,0,12,12,9,4,4,2,1,0.0
8685.0,7,1425.0,2,3,3,23,2,0,9,12,9,3,0,0,6,846.0
6240.0,5,1322.0,1,4,3,69,4,0,12,9,9,3,0,0,3,48.0
6451.0,7,1428.0,1,4,3,51,3,0,9,9,9,3,0,0,3,208.0
8760.0,6,1194.0,1,3,3,62,2,0,9,9,9,3,0,0,1,0.0
12568.0,8,1818.0,2,3,5,14,4,0,12,15,9,5,4,2,6,669.0
13069.0,8,2956.0,2,5,5,17,4,0,12,12,9,5,5,2,1,0.0
11080.0,6,1210.0,2,3,3,46,2,0,9,9,9,3,0,0,6,576.0
10759.0,5,1641.0,2,4,3,49,2,1,12,12,9,3,4,0,10,1001.0
8973.0,5,1053.0,1,3,5,30,2,0,9,9,9,5,0,1,12,595.0
10990.0,7,2125.0,2,4,4,24,3,0,12,15,9,4,6,2,6,851.0
3675.0,6,1072.0,1,2,4,16,2,0,9,12,9,4,0,0,6,467.0
8385.0,6,1664.0,2,4,3,43,2,0,9,9,9,6,0,0,1,0.0
5858.0,7,1337.0,2,2,4,22,3,0,12,12,9,4,2,0,24,1051.0
3880.0,8,1226.0,1,1,4,43,4,0,12,12,9,4,3,0,6,1052.0
1504.0,4,1092.0,1,3,3,49,1,0,9,9,9,3,0,1,4,252.0
11988.0,6,1660.0,1,3,3,26,3,0,9,9,9,3,4,1,2,326.0
10928.0,6,1671.0,2,3,3,35,2,0,9,9,9,3,3,0,2,363.0
10778.0,7,1061.0,1,1,4,30,4,1,12,12,9,4,0,1,30,746.0
10200.0,5,672.0,1,2,3,24,3,0,9,9,9,3,0,0,1,0.0
9373.0,5,1621.0,2,3,3,46,2,0,9,12,9,3,4,0,10,1501.0
12085.0,8,1734.0,2,3,5,14,4,0,12,15,9,5,4,0,6,1004.0
8100.0,5,2138.0,2,2,3,56,1,0,9,9,2,9,0,0,1,0.0
19950.0,6,2009.0,2,4,3,71,3,0,9,9,9,3,8,0,1,0.0
9320.0,4,1225.0,1,3,3,62,1,0,9,9,0,3,0,1,5,569.0
10197.0,6,1362.0,1,3,3,60,2,0,9,9,9,3,3,1,15,662.0
8160.0,5,1134.0,1,3,3,71,2,0,9,9,9,3,0,1,5,312.0
11426.0,7,2082.0,2,3,4,18,1,0,9,12,9,4,0,2,1,0.0
11344.0,5,1524.0,1,3,3,63,1,1,9,9,9,3,0,1,4,460.0
8000.0,5,1800.0,2,6,3,60,1,1,9,9,0,6,0,0,1,0.0
11002.0,8,2582.0,2,4,4,22,4,0,12,12,9,4,3,2,6,1048.0
12137.0,7,1661.0,2,3,4,23,2,0,9,12,9,4,0,0,1,0.0
21384.0,5,1576.0,1,3,4,17,2,0,9,9,9,4,3,1,6,1309.0
8926.0,4,960.0,1,3,3,65,1,0,9,9,9,3,0,0,1,0.0
8702.0,6,1604.0,2,3,3,23,2,0,9,9,9,3,3,2,4,706.0
10020.0,1,904.0,0,1,2,71,1,0,4,2,0,2,0,0,4,350.0
12354.0,6,1196.0,1,3,4,21,3,0,9,6,9,4,0,0,1,0.0
4130.0,3,729.0,1,2,3,18,1,0,12,9,0,3,0,0,1,0.0
6289.0,6,1362.0,2,2,4,15,3,0,12,12,9,4,4,0,5,762.0
8525.0,5,1964.0,1,4,3,71,2,0,9,9,0,3,0,1,1,0.0
10791.0,4,1296.0,2,2,3,54,1,0,9,0,9,6,0,0,0,0.0
10429.0,5,1287.0,1,3,3,29,1,0,9,12,9,3,0,1,5,330.0
7438.0,5,1252.0,1,3,3,30,3,1,9,6,9,3,0,0,1,0.0
11670.0,9,1905.0,2,3,5,15,4,1,15,20,9,5,4,0,1,0.0
10800.0,5,1130.0,1,2,3,71,2,0,9,9,9,3,4,0,3,821.0
11920.0,7,1659.0,2,3,4,17,3,0,12,12,9,4,0,2,1,0.0
9450.0,4,894.0,1,3,3,67,1,0,9,9,9,3,0,0,2,552.0
7627.0,4,1701.0,2,4,2,71,1,1,6,2,0,4,0,0,1,0.0
5900.0,4,869.0,1,2,2,63,2,0,9,12,0,2,0,0,1,0.0
9129.0,5,1008.0,1,1,4,44,1,0,9,12,9,4,2,0,6,923.0
13680.0,3,1733.0,2,4,3,66,1,0,9,0,9,3,4,0,0,0.0
9600.0,5,1568.0,1,3,3,54,1,0,9,9,9,3,0,1,1,0.0
14720.0,8,3238.0,2,4,4,25,4,0,12,12,9,4,5,2,6,816.0
8750.0,6,1772.0,2,3,3,23,2,0,9,12,9,3,3,2,6,606.0
7130.0,5,864.0,1,2,3,54,2,0,9,9,9,3,0,0,4,648.0
9350.0,6,1639.0,1,3,4,71,3,0,9,9,9,4,4,1,4,342.0
8963.0,8,2715.0,3,4,4,25,4,0,20,12,9,4,6,3,30,655.0
9780.0,5,1112.0,2,4,3,71,1,0,9,9,1,3,0,0,1,0.0
5805.0,5,1347.0,1,3,4,64,2,0,9,9,9,4,0,0,12,1347.0
8243.0,5,964.0,1,3,3,60,3,0,12,9,9,3,2,0,5,700.0
12227.0,6,2872.0,2,4,3,26,4,0,12,16,9,3,3,2,5,896.0
9248.0,6,1167.0,2,3,4,29,2,0,9,12,9,4,0,0,6,560.0
20270.0,7,1524.0,2,3,3,42,3,0,9,12,9,3,8,0,6,599.0
7200.0,5,936.0,1,2,3,41,1,0,9,12,9,3,0,0,6,936.0
9965.0,7,2696.0,2,4,5,14,3,0,12,15,9,5,4,2,6,984.0
16012.0,4,1482.0,2,3,3,53,1,0,9,9,9,3,4,0,3,691.0
8445.0,5,768.0,1,2,3,14,2,0,9,12,9,3,0,0,6,656.0
9612.0,8,1468.0,2,3,4,12,4,1,12,12,9,4,4,0,1,0.0
10180.0,5,1044.0,1,3,3,53,2,1,9,9,9,3,2,1,3,744.0
7584.0,5,1036.0,1,3,3,68,1,1,9,9,9,3,0,0,2,531.0
4800.0,5,1360.0,1,2,3,18,1,0,9,6,6,3,0,0,1,0.0
11900.0,6,1392.0,1,3,3,64,2,0,9,9,9,3,8,1,3,1040.0
7399.0,7,1950.0,2,3,4,23,3,0,12,12,9,4,3,2,4,649.0
8940.0,7,1344.0,2,2,3,23,3,0,12,16,9,6,0,0,6,1309.0
12243.0,5,1484.0,2,3,3,50,2,0,9,12,9,3,3,0,5,998.0
12878.0,7,1760.0,2,3,4,17,3,0,12,12,9,4,4,0,5,1262.0
12460.0,7,2322.0,2,4,3,21,3,1,12,12,9,3,3,2,6,870.0
6563.0,8,1742.0,2,2,4,36,4,0,12,12,9,4,3,0,6,1148.0
9492.0,5,1376.0,1,3,3,71,1,1,9,9,9,3,4,0,12,409.0
13400.0,5,1086.0,1,3,3,55,1,0,9,9,9,3,4,0,20,644.0
10410.0,5,1656.0,2,3,3,34,2,0,9,6,4,3,0,2,1,0.0
14333.0,8,2122.0,2,2,4,14,4,0,12,12,9,4,5,2,6,1518.0
6000.0,5,1522.0,2,4,3,71,1,0,6,9,0,3,0,0,1,0.0
20693.0,7,1696.0,2,3,3,50,2,0,9,12,9,3,6,0,3,434.0
10800.0,8,2078.0,2,3,5,13,4,0,12,15,9,5,4,2,6,789.0
10800.0,5,1466.0,2,3,4,32,3,0,9,6,9,4,3,0,5,626.0
7200.0,5,876.0,1,2,3,70,2,0,9,6,9,3,3,0,2,432.0
8581.0,7,1737.0,2,3,4,15,3,0,12,16,9,4,0,2,1,0.0
10625.0,7,1662.0,2,3,5,14,3,0,12,12,9,5,4,0,6,1430.0
8068.0,6,2267.0,2,4,4,19,3,0,12,12,9,4,3,2,1,0.0
8917.0,5,1584.0,2,4,3,54,1,0,9,9,9,6,0,0,1,0.0
5000.0,1,334.0,1,1,2,71,1,0,4,0,0,2,0,0,0,0.0
3636.0,4,796.0,1,2,3,71,1,0,9,6,0,3,0,0,1,0.0
7500.0,7,1812.0,2,3,3,19,3,0,12,12,9,3,3,2,1,0.0
1680.0,6,1092.0,1,3,3,49,2,0,9,9,9,3,0,1,4,382.0
25000.0,5,1632.0,2,4,3,54,1,0,9,9,9,6,0,0,1,0.0
15863.0,7,3082.0,2,5,3,51,1,0,9,9,9,3,6,2,6,523.0
8125.0,7,1665.0,2,3,4,14,4,0,12,12,9,4,0,2,1,0.0
11700.0,6,1743.0,1,3,3,53,3,0,12,9,9,3,4,2,15,559.0
8010.0,8,2048.0,2,3,4,17,4,0,12,15,9,4,8,2,6,964.0
5001.0,7,1314.0,2,2,4,13,3,0,12,12,9,4,4,0,6,904.0
3136.0,7,1405.0,2,2,4,18,3,0,12,12,9,4,4,0,1,0.0
5400.0,7,1027.0,1,2,4,15,4,0,12,9,0,4,3,0,1,0.0
6120.0,5,1324.0,1,3,4,37,3,0,12,9,6,4,0,0,1,0.0
11479.0,6,1074.0,1,3,4,34,3,0,9,9,9,4,3,0,18,491.0
9457.0,5,1422.0,1,3,3,31,1,0,9,9,9,3,0,0,5,566.0
11340.0,6,1200.0,1,4,3,71,2,0,9,9,4,3,0,0,1,0.0
7200.0,7,1690.0,2,4,4,13,4,1,16,9,9,4,0,0,1,0.0
8471.0,6,1212.0,1,3,3,26,3,0,9,16,9,3,3,0,5,506.0
10454.0,6,1105.0,1,3,3,64,2,0,9,9,9,3,0,0,3,546.0
1484.0,4,1092.0,1,3,3,49,1,0,9,9,6,3,0,1,3,252.0
6904.0,6,1358.0,2,2,4,16,3,0,12,12,9,4,4,0,5,836.0
14191.0,8,1908.0,2,4,4,19,4,0,12,12,9,4,0,2,1,0.0
9531.0,6,1796.0,2,3,3,23,2,0,9,12,9,3,0,2,6,706.0
8513.0,5,1800.0,2,6,3,60,1,1,9,9,0,6,0,0,1,0.0
6171.0,6,1608.0,2,3,4,31,2,0,9,9,6,4,4,2,4,264.0
9991.0,4,1620.0,2,3,3,28,1,1,9,9,9,3,3,0,4,1116.0
9084.0,5,1111.0,1,3,3,71,2,1,9,6,6,3,0,0,6,616.0
2280.0,7,1501.0,2,3,3,22,2,0,9,12,9,3,0,2,5,549.0
10411.0,5,1588.0,3,3,4,14,2,0,12,12,9,4,0,0,1,0.0
8500.0,5,1235.0,1,2,3,60,1,0,9,9,9,3,0,0,3,600.0
17541.0,5,1325.0,2,3,4,16,3,0,12,12,9,4,3,0,4,300.0
9545.0,8,2234.0,2,3,4,21,4,0,12,12,9,4,3,2,6,505.0
14000.0,7,2260.0,2,3,4,24,3,0,12,15,9,4,0,2,6,1201.0
10500.0,5,1109.0,1,3,3,16,2,0,9,9,9,3,0,0,5,349.0
13050.0,5,1000.0,1,1,3,58,2,0,9,12,9,3,6,0,15,954.0
1782.0,6,1045.0,1,2,3,41,3,0,12,12,9,3,3,0,6,330.0
7207.0,5,858.0,1,2,3,13,3,0,12,9,0,3,0,0,4,696.0
10943.0,6,1337.0,2,2,4,23,3,0,12,12,9,4,3,0,6,930.0
4330.0,4,1315.0,2,3,3,63,1,0,9,6,9,3,0,0,15,808.0
11660.0,6,1326.0,2,3,4,15,3,0,12,12,9,4,0,0,1,0.0
3180.0,7,1200.0,2,2,4,16,2,0,9,12,9,4,0,2,1,0.0
4435.0,6,848.0,1,1,4,18,3,0,12,12,9,4,0,0,6,672.0
7689.0,5,796.0,1,2,3,49,3,0,9,12,9,3,0,0,24,796.0
8286.0,5,1432.0,1,3,3,44,2,0,9,12,9,3,4,1,3,531.0
10690.0,5,1344.0,1,3,3,24,3,0,12,6,6,3,0,0,3,456.0
7795.0,7,1432.0,2,3,4,16,3,0,12,12,9,4,4,2,6,425.0
7052.0,7,1364.0,2,2,4,16,3,0,12,12,9,4,4,0,6,659.0
9308.0,5,984.0,1,3,3,56,1,1,9,9,9,3,0,0,3,554.0
8125.0,5,864.0,1,3,3,62,2,0,9,9,9,3,0,0,4,403.0
8035.0,9,1612.0,2,2,5,15,4,0,12,15,9,5,4,0,6,797.0
7937.0,6,1003.0,1,3,3,37,2,0,9,9,9,3,0,0,6,819.0
9600.0,5,1200.0,1,3,3,71,2,0,9,9,9,3,0,0,4,390.0
6955.0,7,1368.0,2,2,4,15,3,0,12,12,9,4,4,0,1,0.0
21370.0,5,1640.0,1,3,3,71,1,0,9,0,9,3,4,0,0,0.0
10126.0,6,1838.0,2,2,3,23,3,0,12,12,9,6,0,0,12,1755.0
2364.0,6,1456.0,2,3,3,43,3,0,12,12,9,3,3,2,5,279.0
3600.0,6,1368.0,1,3,3,28,3,0,9,9,6,3,0,0,1,0.0
8741.0,6,1487.0,1,3,3,71,1,0,9,6,9,3,4,1,2,94.0
5436.0,4,1154.0,1,3,4,14,3,0,12,9,9,4,0,0,4,735.0
14149.0,5,1020.0,2,3,3,20,4,0,16,9,9,3,1,0,8,790.0
5000.0,5,1440.0,1,3,3,71,1,0,9,9,6,3,0,0,1,0.0
2544.0,6,1236.0,2,2,4,16,3,0,12,12,9,4,0,2,6,376.0
5000.0,6,1664.0,2,3,3,71,4,1,12,9,9,3,8,0,5,399.0
12493.0,4,1100.0,1,3,3,61,1,0,9,9,9,3,1,0,15,725.0
10368.0,6,1488.0,1,3,3,57,2,0,9,9,9,3,4,1,10,1008.0
6360.0,5,1453.0,1,3,4,71,1,1,9,9,9,4,4,1,6,519.0
10357.0,7,1442.0,2,3,4,30,3,1,12,12,9,4,3,0,6,738.0
9819.0,5,900.0,1,3,3,54,2,0,12,9,9,3,0,0,4,450.0
7936.0,6,1045.0,1,3,3,58,2,0,9,9,9,3,2,0,4,826.0
8773.0,6,1419.0,2,2,4,19,3,0,12,12,9,4,0,0,6,951.0
11235.0,5,1452.0,1,2,3,41,1,0,9,12,9,3,3,0,4,785.0
12886.0,5,1464.0,2,3,3,22,1,0,9,12,9,3,3,0,5,444.0
14892.0,9,1746.0,2,3,5,14,4,0,15,15,9,5,8,0,6,1320.0
6240.0,5,1536.0,2,4,3,71,1,0,9,9,9,3,4,0,2,448.0
11645.0,7,1734.0,2,3,4,16,3,0,12,12,9,4,0,0,6,1300.0
14977.0,8,1976.0,2,2,4,14,4,0,12,15,9,4,5,0,6,1350.0
9100.0,7,1212.0,2,3,4,20,3,0,12,12,9,4,0,0,1,0.0
8400.0,5,1052.0,1,3,3,53,1,1,9,9,9,3,0,1,4,1016.0
7420.0,5,1057.0,1,3,3,59,1,0,9,9,9,3,0,0,3,417.0
9525.0,6,1609.0,1,5,3,68,2,0,9,9,6,3,0,1,2,468.0
7425.0,7,1668.0,1,3,4,71,3,1,9,6,9,4,0,1,1,0.0
7990.0,5,924.0,1,3,3,46,2,0,9,12,9,3,0,0,1,0.0
1300.0,6,1229.0,1,2,3,41,2,0,9,12,9,3,3,1,5,285.0
5500.0,4,882.0,1,1,3,65,1,0,9,9,0,3,0,0,1,0.0
3606.0,7,1352.0,2,2,4,14,3,0,12,20,9,4,4,0,6,937.0
8978.0,5,948.0,1,3,3,53,1,0,9,9,9,3,0,0,1,0.0
9079.0,5,864.0,1,2,3,60,1,0,9,9,9,3,0,0,4,864.0
1700.0,7,1700.0,2,2,4,40,3,0,12,12,12,4,0,2,6,397.0
9571.0,5,1276.0,1,3,3,63,1,0,6,6,9,3,0,0,1,0.0
9938.0,7,1626.0,2,3,4,27,3,0,12,12,9,4,3,2,6,1271.0
9000.0,2,480.0,0,1,3,71,1,0,9,9,9,3,0,0,4,50.0
7840.0,6,1012.0,2,4,3,46,2,0,9,12,0,0,0,0,6,976.0
12395.0,5,889.0,1,3,3,37,2,0,9,9,9,3,0,0,5,647.0
9638.0,6,1117.0,1,3,3,44,2,0,9,9,9,3,2,0,15,488.0
13418.0,8,2452.0,3,4,4,16,4,0,12,15,9,4,4,3,1,0.0
17597.0,7,2365.0,2,3,5,12,4,0,16,12,9,5,8,0,30,1222.0
8872.0,5,912.0,1,2,4,13,3,0,9,9,9,4,0,0,5,595.0
3982.0,8,1567.0,2,1,5,15,4,0,12,16,9,5,4,0,6,1154.0
7134.0,5,1360.0,1,3,3,66,1,0,9,9,9,3,3,0,5,384.0
2117.0,6,1525.0,2,3,4,21,3,0,12,12,9,4,3,2,6,436.0
8155.0,5,1200.0,1,4,3,71,2,0,9,12,0,3,0,0,1,0.0
5500.0,7,1073.0,2,2,3,17,2,0,9,16,9,3,0,0,12,883.0
11553.0,5,1159.0,1,3,3,53,1,0,9,9,9,3,2,1,4,673.0
7150.0,4,1540.0,1,4,2,66,1,0,9,9,9,2,0,0,3,150.0
6285.0,5,894.0,1,2,3,44,1,0,9,12,9,3,0,0,6,489.0
7500.0,7,1674.0,2,3,4,21,3,0,12,12,9,4,0,2,6,533.0
2001.0,4,1092.0,1,3,3,51,1,0,9,9,9,3,0,1,1,0.0
19508.0,6,1430.0,2,3,3,47,2,0,9,9,9,3,6,0,5,800.0
7176.0,6,1040.0,1,3,3,43,2,0,9,12,9,3,2,0,6,794.0
10652.0,7,1494.0,2,3,4,14,3,0,12,12,9,4,4,0,1,0.0
11235.0,5,1075.0,1,3,4,58,2,1,9,12,9,4,0,0,5,784.0
10265.0,5,992.0,1,3,4,16,1,0,6,9,9,4,0,0,5,758.0
14541.0,8,2520.0,2,5,4,28,4,0,16,16,9,4,3,2,6,1012.0
10184.0,6,1146.0,1,3,3,58,2,0,9,9,9,3,4,0,5,580.0
46589.0,8,2448.0,2,4,4,16,4,0,12,16,9,4,3,2,18,1541.0
10625.0,7,1958.0,2,3,4,16,3,0,12,12,9,4,4,2,1,0.0
1470.0,4,630.0,1,1,3,51,1,0,9,12,0,3,0,0,6,522.0
9000.0,5,1792.0,2,4,3,47,1,0,9,12,0,6,0,4,1,0.0
5911.0,9,1565.0,2,2,5,16,4,0,15,15,9,5,4,0,6,472.0
8987.0,8,1595.0,2,2,4,15,4,0,12,12,9,4,4,0,1,0.0
17871.0,4,1680.0,2,4,4,25,1,0,9,12,9,4,0,0,1,0.0
11500.0,6,1040.0,1,3,3,54,1,0,6,6,9,3,1,0,12,932.0
12257.0,8,2531.0,2,4,4,26,4,0,12,12,9,4,3,2,10,120.0
9044.0,8,2538.0,2,4,4,24,4,0,16,12,9,4,3,2,6,1225.0
1680.0,6,987.0,1,2,3,48,2,0,9,9,9,3,0,1,4,254.0
9468.0,6,1755.0,2,3,3,22,2,0,9,12,9,3,3,2,6,639.0
9373.0,5,1152.0,1,3,3,68,2,0,9,9,9,3,0,1,6,696.0
7000.0,7,1884.0,2,3,5,18,3,0,12,12,9,5,5,2,6,622.0
10186.0,7,1923.0,2,3,4,29,3,0,12,12,9,4,3,2,6,674.0
11664.0,7,1611.0,2,3,4,19,3,0,12,12,9,4,0,0,6,1234.0
10768.0,5,1437.0,2,3,4,17,4,0,16,12,9,4,2,0,5,1157.0
10530.0,7,2075.0,2,3,4,28,4,0,12,12,9,4,4,2,6,819.0
14859.0,7,1670.0,2,3,4,15,3,0,12,12,9,4,4,0,1,0.0
10481.0,8,2140.0,2,3,4,14,4,0,12,12,9,4,0,2,1,0.0
9350.0,5,1265.0,2,3,4,22,4,0,12,9,9,4,4,0,5,633.0
18030.0,5,3086.0,3,3,5,27,1,0,9,9,0,5,4,0,12,621.0
5925.0,3,968.0,1,2,3,71,1,0,9,9,0,3,0,0,1,0.0
6718.0,8,1312.0,2,2,4,20,4,0,12,15,9,4,0,0,6,250.0
11855.0,7,2787.0,4,6,3,21,2,0,9,15,9,6,6,8,6,820.0
12394.0,7,1733.0,2,3,4,18,3,0,12,12,9,4,4,2,1,0.0
7000.0,6,1215.0,1,3,4,71,3,0,9,9,9,4,0,0,5,375.0
10367.0,9,1743.0,2,3,5,13,4,0,15,15,9,5,4,0,6,1015.0
15240.0,5,1026.0,1,3,3,17,4,0,16,12,9,3,0,1,18,886.0
50271.0,9,1842.0,0,0,4,34,4,0,12,15,9,4,4,0,6,1810.0
13600.0,7,1986.0,2,3,3,31,3,0,9,9,9,3,6,2,4,454.0
6762.0,7,1208.0,2,2,4,15,3,0,12,12,9,4,0,0,6,686.0
8500.0,7,1422.0,2,3,4,17,3,0,12,12,9,4,0,0,1,0.0
8877.0,4,1220.0,1,2,3,70,1,0,9,4,9,3,0,0,2,836.0
15611.0,5,1126.0,2,3,5,44,2,0,9,12,9,5,0,0,10,860.0
13300.0,5,1384.0,1,2,3,20,1,0,9,9,9,3,0,0,3,494.0
6500.0,6,1127.0,1,3,3,45,2,0,9,15,9,3,1,1,4,1033.0
9525.0,6,1855.0,2,4,3,49,1,0,9,6,9,3,0,0,3,444.0
6993.0,5,1236.0,1,3,3,27,2,1,9,9,9,3,3,0,4,465.0
9430.0,8,2365.0,2,3,4,22,4,0,12,12,9,4,4,2,6,1163.0
11029.0,6,2654.0,2,4,4,37,3,0,9,9,9,4,4,2,4,619.0
14311.0,8,2340.0,2,4,4,25,4,0,12,12,9,4,4,2,6,1023.0
10800.0,5,1200.0,3,3,3,33,2,0,12,16,0,3,0,0,6,1200.0
3604.0,7,1392.0,2,2,4,14,3,0,12,12,9,4,0,0,1,0.0
10320.0,6,2180.0,1,3,3,71,2,0,9,6,9,3,4,1,2,375.0
10603.0,6,1610.0,2,3,4,20,3,0,9,9,9,4,6,0,5,1200.0
4084.0,7,1501.0,2,2,4,35,4,0,12,12,9,4,3,0,6,893.0
7943.0,4,1029.0,1,3,3,60,1,1,6,9,9,3,0,0,3,903.0
6930.0,5,1352.0,1,3,4,63,1,0,9,9,9,4,0,0,12,594.0
7200.0,5,1072.0,1,2,3,71,3,0,9,9,9,3,8,0,1,0.0
16052.0,10,2698.0,2,4,5,15,4,0,15,15,9,5,4,2,6,1206.0
7150.0,5,912.0,1,3,3,59,2,1,9,9,9,3,0,0,8,730.0
6012.0,4,1152.0,2,2,3,66,1,0,6,0,0,6,0,0,0,0.0
5350.0,7,1450.0,1,3,3,56,4,1,9,9,9,3,0,0,4,116.0
5400.0,5,1073.0,1,2,3,53,2,0,9,9,9,3,0,0,1,0.0
9535.0,5,1458.0,1,3,3,54,1,0,9,9,9,3,3,1,8,1176.0
7441.0,7,1486.0,2,3,4,15,3,0,12,12,9,4,0,0,1,0.0
15400.0,5,1774.0,2,4,3,60,1,0,9,12,9,3,3,0,1,0.0
10544.0,5,1479.0,2,5,3,52,1,0,9,9,9,3,0,0,4,476.0
10936.0,8,1504.0,2,3,4,15,4,1,12,12,9,4,0,0,1,0.0
11316.0,7,1894.0,2,4,4,18,3,0,12,12,9,4,4,2,6,624.0
8640.0,8,1278.0,2,2,4,15,4,0,12,12,9,4,0,0,6,24.0
12090.0,8,2263.0,2,4,4,23,4,0,12,12,9,4,3,2,1,0.0
7939.0,7,2787.0,4,6,3,21,2,1,9,15,9,6,6,8,6,820.0
7750.0,7,1414.0,2,3,4,19,3,1,12,12,9,4,4,2,1,0.0
9350.0,6,1302.0,2,3,4,30,2,0,9,12,9,4,0,0,10,850.0
7750.0,8,1419.0,2,3,4,19,4,0,12,12,9,4,3,2,6,353.0
13001.0,6,1220.0,2,2,3,50,2,0,9,9,9,3,3,0,20,613.0
13607.0,6,1982.0,2,3,3,35,3,0,12,9,9,3,3,2,5,454.0
4435.0,6,848.0,1,1,4,18,3,0,12,12,9,4,0,0,6,685.0
3843.0,8,1648.0,2,2,5,13,4,0,15,15,9,5,4,0,6,1476.0
5950.0,8,1337.0,2,2,4,32,4,0,12,12,9,4,3,0,6,319.0
12400.0,5,1717.0,1,2,3,71,2,0,9,12,9,3,4,1,4,602.0
10425.0,5,1104.0,1,3,3,63,1,0,9,9,9,3,0,0,3,774.0
16269.0,5,907.0,1,3,3,43,1,0,9,12,9,3,0,0,6,625.0
8998.0,7,1652.0,2,3,4,21,3,0,12,12,9,4,0,2,6,527.0
10400.0,6,2640.0,2,5,4,24,3,0,9,9,9,4,3,2,1,0.0
10134.0,5,1034.0,1,2,3,71,2,0,9,9,9,3,0,0,1,0.0
7007.0,5,1513.0,2,4,3,42,1,0,9,0,9,6,0,0,0,0.0
11645.0,8,1498.0,2,3,4,15,4,0,12,15,9,4,4,0,6,24.0
8250.0,5,1053.0,1,3,4,58,2,0,9,9,9,4,0,0,5,288.0
11027.0,6,1293.0,2,2,3,67,2,0,9,9,9,3,0,0,12,1007.0
12350.0,9,2020.0,2,3,5,13,4,0,15,15,9,5,4,0,6,1232.0
18275.0,7,2448.0,3,3,3,23,4,0,9,9,9,3,8,0,5,636.0
9206.0,6,1732.0,2,3,4,36,3,0,12,12,9,4,3,2,1,0.0
6240.0,8,1324.0,2,2,4,15,4,0,12,12,9,4,4,0,6,863.0
9656.0,2,832.0,1,2,3,51,1,0,6,4,4,3,4,0,1,0.0
7875.0,7,1253.0,2,3,3,25,2,0,9,16,9,3,3,0,1,0.0
16259.0,9,2596.0,3,4,4,15,3,0,9,20,9,4,0,3,1,0.0
6173.0,5,902.0,1,3,3,54,2,0,9,9,9,3,0,0,6,599.0
12890.0,6,1495.0,2,3,3,32,2,0,9,12,9,3,3,0,1,0.0
10440.0,8,1584.0,2,2,5,14,4,0,15,12,9,5,4,0,1,0.0
7500.0,7,1080.0,1,3,4,16,2,0,9,12,0,4,0,0,6,680.0
9532.0,4,1647.0,1,3,3,68,1,0,9,9,9,3,2,0,12,949.0
3922.0,7,1258.0,2,2,4,14,3,0,12,15,9,4,4,0,1,0.0
8730.0,6,1396.0,1,3,3,18,3,1,9,9,9,3,0,0,1,0.0
6060.0,5,1001.0,1,2,4,14,4,0,12,9,3,4,0,0,5,737.0
14450.0,9,2121.0,2,3,5,14,4,0,15,15,9,5,5,2,1,0.0
5400.0,6,1480.0,1,3,3,71,2,0,6,9,6,3,0,0,1,0.0
10000.0,8,1588.0,2,3,4,15,4,0,12,16,9,4,4,0,1,0.0
10007.0,5,1053.0,1,3,4,15,3,0,12,9,9,4,0,1,5,806.0
7830.0,3,492.0,1,1,3,71,1,0,9,6,6,3,0,0,2,416.0
11727.0,7,1851.0,2,3,3,52,4,0,12,9,9,3,3,0,1,0.0
10320.0,6,1403.0,1,3,3,56,4,1,12,9,9,3,0,1,15,538.0
10482.0,6,1138.0,1,3,3,63,4,0,12,9,9,3,0,0,6,507.0
